date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-03-20,SKU081,18,77628.24,4312.68,0
2025-03-20,SKU082,23,34960.23,1520.01,0
2025-03-20,SKU083,33,78469.71,2377.87,0
2025-03-20,SKU084,38,253089.88,6660.26,0
2025-03-20,SKU085,32,29616.0,925.5,0
2025-03-20,SKU086,13,6429.02,494.54,0
2025-03-20,SKU087,5,40675.05,8135.01,0
2025-03-20,SKU088,40,313498.8,7837.47,0
2025-03-20,SKU089,35,129063.2,3687.52,0
2025-03-20,SKU090,12,80708.52,6725.71,0
2025-03-20,SKU091,27,148451.67,5498.21,0
2025-03-20,SKU092,6,40249.44,6708.24,0
2025-03-20,SKU093,10,84482.5,8448.25,0
2025-03-20,SKU094,12,52175.28,4347.94,0
2025-03-20,SKU095,15,117128.7,7808.58,0
2025-03-20,SKU096,40,33131.6,828.29,0
2025-03-20,SKU097,30,140512.5,4683.75,0
2025-03-20,SKU098,15,43577.85,2905.19,0
2025-03-20,SKU099,27,181697.85,6729.55,0
2025-03-20,SKU100,36,304019.64,8444.99,0
2025-03-21,SKU001,16,108026.24,6751.64,0
2025-03-21,SKU002,26,30095.78,1157.53,0
2025-03-21,SKU003,26,114798.06,4415.31,0
2025-03-21,SKU004,28,17894.52,639.09,0
2025-03-21,SKU005,11,50159.23,4559.93,0
2025-03-21,SKU006,14,39115.58,2793.97,0
2025-03-21,SKU007,24,114162.96,4756.79,0
2025-03-21,SKU008,41,330233.27,8054.47,0
2025-03-21,SKU009,20,29397.6,1469.88,0
2025-03-21,SKU010,10,47041.2,4704.12,0
2025-03-21,SKU011,26,68129.36,2620.36,0
2025-03-21,SKU012,24,23309.28,971.22,0
2025-03-21,SKU013,12,77145.6,6428.8,0
2025-03-21,SKU014,17,41555.99,2444.47,0
2025-03-21,SKU015,19,83535.78,4396.62,0
2025-03-21,SKU016,25,20114.5,804.58,0
2025-03-21,SKU017,21,136593.87,6504.47,0
2025-03-21,SKU018,14,34045.2,2431.8,0
2025-03-21,SKU019,8,46069.44,5758.68,0
2025-03-21,SKU020,6,43671.78,7278.63,0
2025-03-21,SKU021,42,297455.34,7082.27,0
2025-03-21,SKU022,37,92373.83,2496.59,0
2025-03-21,SKU023,17,118685.16,6981.48,0
2025-03-21,SKU024,42,69263.04,1649.12,0
2025-03-21,SKU025,27,56992.41,2110.83,0
2025-03-21,SKU026,25,73226.25,2929.05,0
2025-03-21,SKU027,20,150450.0,7522.5,0
2025-03-21,SKU028,7,12320.28,1760.04,0
2025-03-21,SKU029,6,51648.42,8608.07,0
2025-03-21,SKU030,24,220694.88,9195.62,0
2025-03-21,SKU031,22,80231.14,3646.87,0
2025-03-21,SKU032,13,32808.88,2523.76,0
2025-03-21,SKU033,36,42901.56,1191.71,0
2025-03-21,SKU034,29,86065.04,2967.76,0
2025-03-21,SKU035,7,34482.35,4926.05,0
2025-03-21,SKU036,29,208206.37,7179.53,0
2025-03-21,SKU037,36,32542.56,903.96,0
2025-03-21,SKU038,35,140686.0,4019.6,0
2025-03-21,SKU039,7,22939.35,3277.05,0
2025-03-21,SKU040,30,100617.6,3353.92,0
2025-03-21,SKU041,26,122324.8,4704.8,0
2025-03-21,SKU042,25,170330.25,6813.21,0
2025-03-21,SKU043,38,265593.78,6989.31,0
2025-03-21,SKU044,20,113200.4,5660.02,0
2025-03-21,SKU045,36,244620.0,6795.0,0
2025-03-21,SKU046,38,151979.48,3999.46,0
2025-03-21,SKU047,30,160316.4,5343.88,0
2025-03-21,SKU048,18,93727.44,5207.08,0
2025-03-21,SKU049,8,67139.6,8392.45,0
2025-03-21,SKU050,16,134363.2,8397.7,0
2025-03-21,SKU051,38,116910.8,3076.6,0
2025-03-21,SKU052,10,44949.0,4494.9,0
2025-03-21,SKU053,22,48816.46,2218.93,0
2025-03-21,SKU054,12,50599.08,4216.59,0
2025-03-21,SKU055,24,101980.8,4249.2,0
2025-03-21,SKU056,33,21141.12,640.64,0
2025-03-21,SKU057,34,197617.52,5812.28,0
2025-03-21,SKU058,12,35905.92,2992.16,0
2025-03-21,SKU059,31,199138.73,6423.83,0
2025-03-21,SKU060,26,182722.54,7027.79,0
2025-03-21,SKU061,22,46795.1,2127.05,0
2025-03-21,SKU062,27,228581.46,8465.98,0
2025-03-21,SKU063,18,47197.8,2622.1,0
2025-03-21,SKU064,17,170142.29,10008.37,0
2025-03-21,SKU065,30,75856.8,2528.56,0
2025-03-21,SKU066,16,31271.68,1954.48,0
2025-03-21,SKU067,14,56856.66,4061.19,0
2025-03-21,SKU068,23,129155.58,5615.46,0
2025-03-21,SKU069,13,81520.27,6270.79,0
2025-03-21,SKU070,18,152192.7,8455.15,0
2025-03-21,SKU071,25,115366.0,4614.64,0
2025-03-21,SKU072,25,173758.5,6950.34,0
2025-03-21,SKU073,29,125079.61,4313.09,0
2025-03-21,SKU074,32,138554.24,4329.82,0
2025-03-21,SKU075,37,71948.35,1944.55,0
2025-03-21,SKU076,28,146713.0,5239.75,0
2025-03-21,SKU077,11,53663.5,4878.5,0
2025-03-21,SKU078,16,78046.72,4877.92,0
2025-03-21,SKU079,20,96165.0,4808.25,0
2025-03-21,SKU080,7,6138.37,876.91,0
2025-03-21,SKU081,20,85459.0,4272.95,0
2025-03-21,SKU082,21,31756.41,1512.21,0
2025-03-21,SKU083,36,86913.72,2414.27,0
2025-03-21,SKU084,50,334236.0,6684.72,0
2025-03-21,SKU085,22,20861.28,948.24,0
2025-03-21,SKU086,14,6916.7,494.05,0
2025-03-21,SKU087,7,57046.71,8149.53,0
2025-03-21,SKU088,38,292307.78,7692.31,0
2025-03-21,SKU089,33,126500.22,3833.34,0
2025-03-21,SKU090,15,102797.25,6853.15,0
2025-03-21,SKU091,28,149526.16,5340.22,0
2025-03-21,SKU092,8,52594.64,6574.33,0
2025-03-21,SKU093,12,99253.44,8271.12,0
2025-03-21,SKU094,11,46609.2,4237.2,0
2025-03-21,SKU095,15,113157.9,7543.86,0
2025-03-21,SKU096,38,32518.12,855.74,0
2025-03-21,SKU097,29,137801.33,4751.77,0
2025-03-21,SKU098,20,57392.4,2869.62,0
2025-03-21,SKU099,33,222673.44,6747.68,0
2025-03-21,SKU100,36,305727.84,8492.44,0
2025-03-22,SKU001,25,164402.25,6576.09,0
2025-03-22,SKU002,27,30790.53,1140.39,0
2025-03-22,SKU003,31,140544.39,4533.69,0
2025-03-22,SKU004,38,24639.96,648.42,0
2025-03-22,SKU005,9,40204.98,4467.22,0
2025-03-22,SKU006,13,37233.17,2864.09,0
2025-03-22,SKU007,28,133000.28,4750.01,0
2025-03-22,SKU008,36,293663.16,8157.31,0
2025-03-22,SKU009,24,34328.64,1430.36,0
2025-03-22,SKU010,18,85601.52,4755.64,0
2025-03-22,SKU011,31,83943.04,2707.84,0
2025-03-22,SKU012,19,18068.05,950.95,0
2025-03-22,SKU013,11,68895.64,6263.24,0
2025-03-22,SKU014,19,48034.28,2528.12,0
2025-03-22,SKU015,32,142793.6,4462.3,0
2025-03-22,SKU016,28,22559.04,805.68,0
2025-03-22,SKU017,25,163370.0,6534.8,0
2025-03-22,SKU018,15,35177.1,2345.14,0
2025-03-22,SKU019,9,52077.69,5786.41,0
2025-03-22,SKU020,7,49034.16,7004.88,0
2025-03-22,SKU021,48,341929.92,7123.54,0
2025-03-22,SKU022,36,89259.12,2479.42,0
2025-03-22,SKU023,20,138031.2,6901.56,0
2025-03-22,SKU024,45,71885.7,1597.46,0
2025-03-22,SKU025,34,71466.64,2101.96,0
2025-03-22,SKU026,20,59209.6,2960.48,0
2025-03-22,SKU027,28,208444.04,7444.43,0
2025-03-22,SKU028,10,17589.0,1758.9,0
2025-03-22,SKU029,10,85006.4,8500.64,0
2025-03-22,SKU030,38,342162.64,9004.28,0
2025-03-22,SKU031,26,90466.48,3479.48,0
2025-03-22,SKU032,14,35118.3,2508.45,0
2025-03-22,SKU033,45,54979.65,1221.77,0
2025-03-22,SKU034,31,93665.26,3021.46,0
2025-03-22,SKU035,9,42449.94,4716.66,0
2025-03-22,SKU036,57,423987.09,7438.37,0
2025-03-22,SKU037,55,50554.35,919.17,0
2025-03-22,SKU038,46,189473.54,4118.99,0
2025-03-22,SKU039,9,29210.58,3245.62,0
2025-03-22,SKU040,37,120148.62,3247.26,0
2025-03-22,SKU041,27,128450.34,4757.42,0
2025-03-22,SKU042,25,168603.0,6744.12,0
2025-03-22,SKU043,45,304246.35,6761.03,0
2025-03-22,SKU044,37,211323.65,5711.45,0
2025-03-22,SKU045,50,344672.5,6893.45,0
2025-03-22,SKU046,38,153660.6,4043.7,0
2025-03-22,SKU047,26,145114.58,5581.33,0
2025-03-22,SKU048,24,131257.68,5469.07,0
2025-03-22,SKU049,11,93917.34,8537.94,0
2025-03-22,SKU050,16,136968.96,8560.56,0
2025-03-22,SKU051,47,143195.37,3046.71,0
2025-03-22,SKU052,13,59667.79,4589.83,0
2025-03-22,SKU053,35,76164.2,2176.12,0
2025-03-22,SKU054,16,69909.92,4369.37,0
2025-03-22,SKU055,36,151692.12,4213.67,0
2025-03-22,SKU056,36,23610.96,655.86,0
2025-03-22,SKU057,44,243691.36,5538.44,0
2025-03-22,SKU058,17,53358.92,3138.76,0
2025-03-22,SKU059,41,261463.56,6377.16,0
2025-03-22,SKU060,29,199292.64,6872.16,0
2025-03-22,SKU061,25,51381.75,2055.27,0
2025-03-22,SKU062,26,218821.98,8416.23,0
2025-03-22,SKU063,27,69864.12,2587.56,0
2025-03-22,SKU064,22,227098.52,10322.66,0
2025-03-22,SKU065,32,80033.28,2501.04,0
2025-03-22,SKU066,16,31155.2,1947.2,0
2025-03-22,SKU067,20,81504.0,4075.2,0
2025-03-22,SKU068,20,112405.4,5620.27,0
2025-03-22,SKU069,16,100943.52,6308.97,0
2025-03-22,SKU070,18,147351.96,8186.22,0
2025-03-22,SKU071,33,155341.89,4707.33,0
2025-03-22,SKU072,33,235916.01,7148.97,0
2025-03-22,SKU073,30,132216.6,4407.22,0
2025-03-22,SKU074,41,175227.44,4273.84,0
2025-03-22,SKU075,33,64578.36,1956.92,0
2025-03-22,SKU076,32,170376.64,5324.27,0
2025-03-22,SKU077,15,74636.25,4975.75,0
2025-03-22,SKU078,23,116339.29,5058.23,0
2025-03-22,SKU079,21,102212.04,4867.24,0
2025-03-22,SKU080,9,7577.1,841.9,0
2025-03-22,SKU081,27,116758.8,4324.4,0
2025-03-22,SKU082,23,35420.23,1540.01,0
2025-03-22,SKU083,33,81714.93,2476.21,0
2025-03-22,SKU084,49,318051.65,6490.85,0
2025-03-22,SKU085,29,26773.67,923.23,0
2025-03-22,SKU086,22,10875.26,494.33,0
2025-03-22,SKU087,8,65734.96,8216.87,0
2025-03-22,SKU088,49,385156.17,7860.33,0
2025-03-22,SKU089,32,121195.84,3787.37,0
2025-03-22,SKU090,14,93174.06,6655.29,0
2025-03-22,SKU091,40,216804.4,5420.11,0
2025-03-22,SKU092,10,65966.8,6596.68,0
2025-03-22,SKU093,13,107059.55,8235.35,0
2025-03-22,SKU094,17,72082.21,4240.13,0
2025-03-22,SKU095,15,111966.0,7464.4,0
2025-03-22,SKU096,45,37349.1,829.98,0
2025-03-22,SKU097,42,191786.7,4566.35,0
2025-03-22,SKU098,24,69034.56,2876.44,0
2025-03-22,SKU099,38,252229.94,6637.63,0
2025-03-22,SKU100,50,420488.0,8409.76,0
2025-03-23,SKU001,24,164046.48,6835.27,0
2025-03-23,SKU002,24,27307.2,1137.8,0
2025-03-23,SKU003,32,143368.64,4480.27,0
2025-03-23,SKU004,40,26629.6,665.74,0
2025-03-23,SKU005,11,50787.0,4617.0,0
2025-03-23,SKU006,18,51568.74,2864.93,0
2025-03-23,SKU007,28,137186.56,4899.52,0
2025-03-23,SKU008,41,345752.18,8432.98,0
2025-03-23,SKU009,28,41419.84,1479.28,0
2025-03-23,SKU010,15,69887.1,4659.14,0
2025-03-23,SKU011,39,104740.35,2685.65,0
2025-03-23,SKU012,30,28597.8,953.26,0
2025-03-23,SKU013,20,127979.8,6398.99,0
2025-03-23,SKU014,26,65563.42,2521.67,0
2025-03-23,SKU015,31,139208.91,4490.61,0
2025-03-23,SKU016,27,21141.54,783.02,0
2025-03-23,SKU017,21,138490.17,6594.77,0
2025-03-23,SKU018,20,48995.2,2449.76,0
2025-03-23,SKU019,10,57443.9,5744.39,0
2025-03-23,SKU020,8,57247.04,7155.88,0
2025-03-23,SKU021,37,260103.71,7029.83,0
2025-03-23,SKU022,43,105771.83,2459.81,0
2025-03-23,SKU023,15,104573.4,6971.56,0
2025-03-23,SKU024,45,73335.15,1629.67,0
2025-03-23,SKU025,23,47744.55,2075.85,0
2025-03-23,SKU026,26,75682.1,2910.85,0
2025-03-23,SKU027,29,218410.89,7531.41,0
2025-03-23,SKU028,8,13707.44,1713.43,0
2025-03-23,SKU029,9,74801.25,8311.25,0
2025-03-23,SKU030,26,242335.34,9320.59,0
2025-03-23,SKU031,22,80135.22,3642.51,0
2025-03-23,SKU032,15,38446.2,2563.08,0
2025-03-23,SKU033,44,54029.8,1227.95,0
2025-03-23,SKU034,34,99987.54,2940.81,0
2025-03-23,SKU035,11,52888.55,4808.05,0
2025-03-23,SKU036,53,395511.97,7462.49,0
2025-03-23,SKU037,30,27460.5,915.35,0
2025-03-23,SKU038,51,206810.1,4055.1,0
2025-03-23,SKU039,4,13357.28,3339.32,0
2025-03-23,SKU040,40,131907.6,3297.69,0
2025-03-23,SKU041,32,146051.84,4564.12,0
2025-03-23,SKU042,30,205005.9,6833.53,0
2025-03-23,SKU043,53,365701.06,6900.02,0
2025-03-23,SKU044,33,187505.34,5681.98,0
2025-03-23,SKU045,27,179748.18,6657.34,0
2025-03-23,SKU046,46,186034.12,4044.22,0
2025-03-23,SKU047,34,183792.44,5405.66,0
2025-03-23,SKU048,17,90663.04,5333.12,0
2025-03-23,SKU049,14,117614.7,8401.05,0
2025-03-23,SKU050,19,160372.16,8440.64,0
2025-03-23,SKU051,36,109185.84,3032.94,0
2025-03-23,SKU052,13,59227.35,4555.95,0
2025-03-23,SKU053,25,53896.0,2155.84,0
2025-03-23,SKU054,15,64048.8,4269.92,0
2025-03-23,SKU055,29,126254.4,4353.6,0
2025-03-23,SKU056,42,28066.5,668.25,0
2025-03-23,SKU057,52,295198.8,5676.9,0
2025-03-23,SKU058,17,53350.59,3138.27,0
2025-03-23,SKU059,53,332669.87,6276.79,0
2025-03-23,SKU060,32,228153.28,7129.79,0
2025-03-23,SKU061,21,44767.8,2131.8,0
2025-03-23,SKU062,28,230769.28,8241.76,0
2025-03-23,SKU063,22,58042.82,2638.31,0
2025-03-23,SKU064,18,184686.84,10260.38,0
2025-03-23,SKU065,38,95934.04,2524.58,0
2025-03-23,SKU066,20,39421.6,1971.08,0
2025-03-23,SKU067,22,88743.38,4033.79,0
2025-03-23,SKU068,20,109225.2,5461.26,0
2025-03-23,SKU069,17,106986.61,6293.33,0
2025-03-23,SKU070,20,162999.0,8149.95,0
2025-03-23,SKU071,20,92580.2,4629.01,0
2025-03-23,SKU072,33,230133.75,6973.75,0
2025-03-23,SKU073,34,146350.96,4304.44,0
2025-03-23,SKU074,26,111921.94,4304.69,0
2025-03-23,SKU075,37,69962.93,1890.89,0
2025-03-23,SKU076,28,146853.84,5244.78,0
2025-03-23,SKU077,18,87517.8,4862.1,0
2025-03-23,SKU078,18,90473.4,5026.3,0
2025-03-23,SKU079,32,156210.56,4881.58,0
2025-03-23,SKU080,8,7023.68,877.96,0
2025-03-23,SKU081,24,102226.56,4259.44,0
2025-03-23,SKU082,21,31672.41,1508.21,0
2025-03-23,SKU083,43,106449.94,2475.58,0
2025-03-23,SKU084,40,261575.2,6539.38,0
2025-03-23,SKU085,27,24364.53,902.39,0
2025-03-23,SKU086,18,9180.54,510.03,0
2025-03-23,SKU087,9,72849.87,8094.43,0
2025-03-23,SKU088,41,311578.27,7599.47,0
2025-03-23,SKU089,46,177961.58,3868.73,0
2025-03-23,SKU090,17,112979.28,6645.84,0
2025-03-23,SKU091,21,110816.58,5276.98,0
2025-03-23,SKU092,9,59903.46,6655.94,0
2025-03-23,SKU093,16,136566.88,8535.43,0
2025-03-23,SKU094,16,66976.32,4186.02,0
2025-03-23,SKU095,22,167939.86,7633.63,0
2025-03-23,SKU096,39,32983.86,845.74,0
2025-03-23,SKU097,35,159232.85,4549.51,0
2025-03-23,SKU098,22,62231.4,2828.7,0
2025-03-23,SKU099,38,253677.36,6675.72,0
2025-03-23,SKU100,46,381100.34,8284.79,0
2025-03-24,SKU001,23,157481.46,6847.02,0
2025-03-24,SKU002,26,30767.1,1183.35,0
2025-03-24,SKU003,26,112964.28,4344.78,0
2025-03-24,SKU004,41,26212.94,639.34,0
2025-03-24,SKU005,10,44566.1,4456.61,0
2025-03-24,SKU006,15,42805.35,2853.69,0
2025-03-24,SKU007,19,89892.04,4731.16,0
2025-03-24,SKU008,40,338586.4,8464.66,0
2025-03-24,SKU009,24,34121.28,1421.72,0
2025-03-24,SKU010,12,55382.76,4615.23,0
2025-03-24,SKU011,28,76341.72,2726.49,0
2025-03-24,SKU012,41,39711.78,968.58,0
2025-03-24,SKU013,13,80741.7,6210.9,0
2025-03-24,SKU014,14,35522.76,2537.34,0
2025-03-24,SKU015,22,99843.26,4538.33,0
2025-03-24,SKU016,19,14812.4,779.6,0
2025-03-24,SKU017,15,97590.6,6506.04,0
2025-03-24,SKU018,12,29125.32,2427.11,0
2025-03-24,SKU019,8,44271.92,5533.99,0
2025-03-24,SKU020,7,48896.89,6985.27,0
2025-03-24,SKU021,32,217963.52,6811.36,0
2025-03-24,SKU022,30,73259.4,2441.98,0
2025-03-24,SKU023,15,102906.6,6860.44,0
2025-03-24,SKU024,26,42419.78,1631.53,0
2025-03-24,SKU025,31,66038.68,2130.28,0
2025-03-24,SKU026,23,68559.78,2980.86,0
2025-03-24,SKU027,20,149354.4,7467.72,0
2025-03-24,SKU028,10,16744.7,1674.47,0
2025-03-24,SKU029,7,60520.53,8645.79,0
2025-03-24,SKU030,22,208172.14,9462.37,0
2025-03-24,SKU031,22,79891.24,3631.42,0
2025-03-24,SKU032,9,22647.87,2516.43,0
2025-03-24,SKU033,32,37591.04,1174.72,0
2025-03-24,SKU034,38,111379.14,2931.03,0
2025-03-24,SKU035,7,34668.97,4952.71,0
2025-03-24,SKU036,44,329728.96,7493.84,0
2025-03-24,SKU037,37,32591.08,880.84,0
2025-03-24,SKU038,42,166598.04,3966.62,0
2025-03-24,SKU039,6,20287.62,3381.27,0
2025-03-24,SKU040,36,117973.08,3277.03,0
2025-03-24,SKU041,22,102159.86,4643.63,0
2025-03-24,SKU042,27,185017.77,6852.51,0
2025-03-24,SKU043,32,218712.64,6834.77,0
2025-03-24,SKU044,23,128652.34,5593.58,0
2025-03-24,SKU045,32,216306.56,6759.58,0
2025-03-24,SKU046,38,147102.18,3871.11,0
2025-03-24,SKU047,37,197608.49,5340.77,0
2025-03-24,SKU048,21,111539.4,5311.4,0
2025-03-24,SKU049,11,91932.83,8357.53,0
2025-03-24,SKU050,14,120859.76,8632.84,0
2025-03-24,SKU051,27,80782.92,2991.96,0
2025-03-24,SKU052,8,35931.76,4491.47,0
2025-03-24,SKU053,28,59920.56,2140.02,0
2025-03-24,SKU054,13,55458.0,4266.0,0
2025-03-24,SKU055,21,91119.21,4339.01,0
2025-03-24,SKU056,33,21429.21,649.37,0
2025-03-24,SKU057,37,210623.61,5692.53,0
2025-03-24,SKU058,13,39230.49,3017.73,0
2025-03-24,SKU059,32,210246.08,6570.19,0
2025-03-24,SKU060,28,192631.88,6879.71,0
2025-03-24,SKU061,18,38369.52,2131.64,0
2025-03-24,SKU062,33,271669.2,8232.4,0
2025-03-24,SKU063,22,56923.46,2587.43,0
2025-03-24,SKU064,22,219413.26,9973.33,0
2025-03-24,SKU065,28,68132.12,2433.29,0
2025-03-24,SKU066,12,22632.36,1886.03,0
2025-03-24,SKU067,17,69796.73,4105.69,0
2025-03-24,SKU068,23,128286.41,5577.67,0
2025-03-24,SKU069,15,95031.15,6335.41,0
2025-03-24,SKU070,12,97530.24,8127.52,0
2025-03-24,SKU071,28,134209.88,4793.21,0
2025-03-24,SKU072,33,232232.22,7037.34,0
2025-03-24,SKU073,33,142813.77,4327.69,0
2025-03-24,SKU074,31,134442.04,4336.84,0
2025-03-24,SKU075,22,42434.26,1928.83,0
2025-03-24,SKU076,26,137662.72,5294.72,0
2025-03-24,SKU077,14,68722.92,4908.78,0
2025-03-24,SKU078,20,98686.0,4934.3,0
2025-03-24,SKU079,17,83004.88,4882.64,0
2025-03-24,SKU080,7,6113.66,873.38,0
2025-03-24,SKU081,26,114734.1,4412.85,0
2025-03-24,SKU082,15,23548.05,1569.87,0
2025-03-24,SKU083,37,89046.79,2406.67,0
2025-03-24,SKU084,40,262184.8,6554.62,0
2025-03-24,SKU085,23,21669.68,942.16,0
2025-03-24,SKU086,16,8211.84,513.24,0
2025-03-24,SKU087,6,49504.62,8250.77,0
2025-03-24,SKU088,34,260047.3,7648.45,0
2025-03-24,SKU089,39,145964.91,3742.69,0
2025-03-24,SKU090,12,78494.16,6541.18,0
2025-03-24,SKU091,33,177804.0,5388.0,0
2025-03-24,SKU092,8,54153.84,6769.23,0
2025-03-24,SKU093,8,67286.24,8410.78,0
2025-03-24,SKU094,14,60886.28,4349.02,0
2025-03-24,SKU095,13,100639.63,7741.51,0
2025-03-24,SKU096,34,28537.56,839.34,0
2025-03-24,SKU097,30,137048.4,4568.28,0
2025-03-24,SKU098,15,42303.75,2820.25,0
2025-03-24,SKU099,27,180604.62,6689.06,0
2025-03-24,SKU100,37,313535.41,8473.93,0
2025-03-25,SKU001,22,148471.84,6748.72,0
2025-03-25,SKU002,29,33329.7,1149.3,0
2025-03-25,SKU003,23,100521.5,4370.5,0
2025-03-25,SKU004,27,17905.59,663.17,0
2025-03-25,SKU005,9,41910.3,4656.7,0
2025-03-25,SKU006,15,42402.9,2826.86,0
2025-03-25,SKU007,29,140413.07,4841.83,0
2025-03-25,SKU008,27,220130.19,8152.97,0
2025-03-25,SKU009,22,32373.88,1471.54,0
2025-03-25,SKU010,17,79977.52,4704.56,0
2025-03-25,SKU011,31,83207.1,2684.1,0
2025-03-25,SKU012,24,23183.28,965.97,0
2025-03-25,SKU013,14,90555.5,6468.25,0
2025-03-25,SKU014,9,21798.54,2422.06,0
2025-03-25,SKU015,23,100957.35,4389.45,0
2025-03-25,SKU016,23,18511.78,804.86,0
2025-03-25,SKU017,14,92683.78,6620.27,0
2025-03-25,SKU018,13,31335.98,2410.46,0
2025-03-25,SKU019,10,56891.3,5689.13,0
2025-03-25,SKU020,6,41870.88,6978.48,0
2025-03-25,SKU021,31,217714.24,7023.04,0
2025-03-25,SKU022,39,93833.61,2405.99,0
2025-03-25,SKU023,20,133079.0,6653.95,0
2025-03-25,SKU024,32,52070.4,1627.2,0
2025-03-25,SKU025,24,50386.8,2099.45,0
2025-03-25,SKU026,21,62028.33,2953.73,0
2025-03-25,SKU027,20,148770.8,7438.54,0
2025-03-25,SKU028,8,13747.6,1718.45,0
2025-03-25,SKU029,7,59546.69,8506.67,0
2025-03-25,SKU030,26,243480.12,9364.62,0
2025-03-25,SKU031,20,72443.0,3622.15,0
2025-03-25,SKU032,8,20066.72,2508.34,0
2025-03-25,SKU033,30,36698.7,1223.29,0
2025-03-25,SKU034,34,100677.4,2961.1,0
2025-03-25,SKU035,10,49431.4,4943.14,0
2025-03-25,SKU036,33,246996.42,7484.74,0
2025-03-25,SKU037,37,33581.57,907.61,0
2025-03-25,SKU038,25,101873.0,4074.92,0
2025-03-25,SKU039,8,26206.96,3275.87,0
2025-03-25,SKU040,19,64373.14,3388.06,0
2025-03-25,SKU041,18,83224.26,4623.57,0
2025-03-25,SKU042,32,214688.96,6709.03,0
2025-03-25,SKU043,30,205369.5,6845.65,0
2025-03-25,SKU044,24,135482.4,5645.1,0
2025-03-25,SKU045,33,222609.09,6745.73,0
2025-03-25,SKU046,36,140514.84,3903.19,0
2025-03-25,SKU047,25,137679.5,5507.18,0
2025-03-25,SKU048,17,89157.18,5244.54,0
2025-03-25,SKU049,13,108323.8,8332.6,0
2025-03-25,SKU050,16,137040.16,8565.01,0
2025-03-25,SKU051,37,114924.22,3106.06,0
2025-03-25,SKU052,11,48932.29,4448.39,0
2025-03-25,SKU053,23,50187.15,2182.05,0
2025-03-25,SKU054,12,51138.72,4261.56,0
2025-03-25,SKU055,22,96120.42,4369.11,0
2025-03-25,SKU056,33,21582.99,654.03,0
2025-03-25,SKU057,28,159079.76,5681.42,0
2025-03-25,SKU058,12,36054.6,3004.55,0
2025-03-25,SKU059,41,260696.86,6358.46,0
2025-03-25,SKU060,26,185242.98,7124.73,0
2025-03-25,SKU061,15,30958.95,2063.93,0
2025-03-25,SKU062,26,220921.22,8496.97,0
2025-03-25,SKU063,24,61632.72,2568.03,0
2025-03-25,SKU064,20,200358.8,10017.94,0
2025-03-25,SKU065,27,68949.09,2553.67,0
2025-03-25,SKU066,14,26292.42,1878.03,0
2025-03-25,SKU067,14,57745.1,4124.65,0
2025-03-25,SKU068,19,104753.08,5513.32,0
2025-03-25,SKU069,14,87862.18,6275.87,0
2025-03-25,SKU070,21,171396.75,8161.75,0
2025-03-25,SKU071,28,130772.88,4670.46,0
2025-03-25,SKU072,33,235258.98,7129.06,0
2025-03-25,SKU073,38,169811.36,4468.72,0
2025-03-25,SKU074,39,167430.12,4293.08,0
2025-03-25,SKU075,33,64667.13,1959.61,0
2025-03-25,SKU076,23,126076.34,5481.58,0
2025-03-25,SKU077,13,64793.3,4984.1,0
2025-03-25,SKU078,15,74770.8,4984.72,0
2025-03-25,SKU079,21,100523.64,4786.84,0
2025-03-25,SKU080,6,5189.04,864.84,0
2025-03-25,SKU081,23,98888.73,4299.51,0
2025-03-25,SKU082,17,26268.91,1545.23,0
2025-03-25,SKU083,24,58766.16,2448.59,0
2025-03-25,SKU084,38,251855.26,6627.77,0
2025-03-25,SKU085,21,19429.83,925.23,0
2025-03-25,SKU086,13,6626.62,509.74,0
2025-03-25,SKU087,5,41552.45,8310.49,0
2025-03-25,SKU088,41,320902.08,7826.88,0
2025-03-25,SKU089,40,153611.2,3840.28,0
2025-03-25,SKU090,12,80597.76,6716.48,0
2025-03-25,SKU091,21,110388.39,5256.59,0
2025-03-25,SKU092,8,53003.6,6625.45,0
2025-03-25,SKU093,12,102270.12,8522.51,0
2025-03-25,SKU094,15,65746.95,4383.13,0
2025-03-25,SKU095,14,107280.74,7662.91,0
2025-03-25,SKU096,38,32645.42,859.09,0
2025-03-25,SKU097,27,123698.88,4581.44,0
2025-03-25,SKU098,19,54703.47,2879.13,0
2025-03-25,SKU099,32,216463.04,6764.47,0
2025-03-25,SKU100,38,315179.22,8294.19,0
2025-03-26,SKU001,22,146491.84,6658.72,0
2025-03-26,SKU002,23,27114.24,1178.88,0
2025-03-26,SKU003,19,83691.39,4404.81,0
2025-03-26,SKU004,28,18438.56,658.52,0
2025-03-26,SKU005,7,31814.09,4544.87,0
2025-03-26,SKU006,12,34232.04,2852.67,0
2025-03-26,SKU007,26,123208.02,4738.77,0
2025-03-26,SKU008,42,340674.6,8111.3,0
2025-03-26,SKU009,25,37047.25,1481.89,0
2025-03-26,SKU010,15,70149.0,4676.6,0
2025-03-26,SKU011,33,89289.75,2705.75,0
2025-03-26,SKU012,22,20516.76,932.58,0
2025-03-26,SKU013,13,82772.56,6367.12,0
2025-03-26,SKU014,18,43453.08,2414.06,0
2025-03-26,SKU015,21,93137.73,4435.13,0
2025-03-26,SKU016,22,17786.56,808.48,0
2025-03-26,SKU017,17,109610.22,6447.66,0
2025-03-26,SKU018,17,39835.25,2343.25,0
2025-03-26,SKU019,7,40001.15,5714.45,0
